7719265,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c961,2.4.3.1_02_00,(0) План подвала,2,Несущие колонны,Family Type: 800x400, Family: Колонна бетонная_Квадратная_ADSK_2,800x400,3730.0000,5 м²,1.15 м³,-50.0000,-220.0000,0,0
7719267,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c963,2.4.3.1_02_00,(0) План подвала,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3580.0000,4 м²,1.08 м³,-50.0000,-370.0000,0,0
7719269,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c965,2.4.3.1_02_00,(0) План подвала,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3580.0000,4 м²,1.00 м³,-50.0000,-370.0000,0,0
7719279,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c96f,2.4.3.1_02_00,(0) План подвала,2,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3580.0000,4 м²,0.90 м³,-50.0000,-370.0000,0,0
7719281,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c971,2.4.3.1_02_00,(0) План подвала,2,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3580.0000,4 м²,0.90 м³,-50.0000,-370.0000,0,0
7719291,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c97b,2.4.3.1_01_00,(0) План подвала,1,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3580.0000,4 м²,0.88 м³,-50.0000,-370.0000,0,0
7719295,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c97f,2.4.3.1_01_00,(0) План подвала,1,Несущие колонны,Family Type: 500x500, Family: Колонна бетонная_Квадратная_ADSK_2,500x500,3580.0000,3 м²,0.69 м³,-50.0000,-370.0000,0,0
7719305,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c989,2.4.3.1_02_00,(0) План подвала,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3580.0000,3 м²,0.52 м³,-50.0000,-370.0000,0,0
7719321,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c999,2.4.3.1_02_00,(0) План подвала,2,Несущие колонны,Family Type: 600x400, Family: Колонна бетонная_Квадратная_ADSK_2,600x400,3580.0000,4 м²,0.86 м³,-50.0000,-370.0000,0,0
7719354,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9ba,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 550х650, Family: Колонна бетонная_Квадратная_ADSK_2,550х650,3430.0000,4 м²,1.23 м³,-150.0000,-320.0000,0,0
7719358,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9be,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 550х650, Family: Колонна бетонная_Квадратная_ADSK_2,550х650,3430.0000,4 м²,1.23 м³,-150.0000,-320.0000,0,0
7719362,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9c2,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719366,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9c6,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719370,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9ca,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719372,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9cc,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719374,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9ce,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719376,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9d0,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719386,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9da,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719390,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9de,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3430.0000,3 м²,0.54 м³,-150.0000,-320.0000,0,0
7719394,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9e2,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3430.0000,3 м²,0.55 м³,-150.0000,-320.0000,0,0
7719398,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9e6,2.4.3.1_02_01,(1) План первого этажа,2,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3430.0000,3 м²,0.55 м³,-150.0000,-320.0000,0,0
7719402,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9ea,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 550x550, Family: Колонна бетонная_Квадратная_ADSK_2,550x550,3430.0000,4 м²,1.04 м³,-150.0000,-320.0000,0,0
7719406,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9ee,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 400x400, Family: Колонна бетонная_Квадратная_ADSK_2,400x400,3430.0000,3 м²,0.55 м³,-150.0000,-320.0000,0,0
7719418,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075c9fa,2.4.3.1_01_01,(1) План первого этажа,1,Несущие колонны,Family Type: 550x400, Family: Колонна бетонная_Квадратная_ADSK_2,550x400,3430.0000,3 м²,0.75 м³,-150.0000,-320.0000,0,0
