7146089,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0a69,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,3140.0001,11 м²,1.44 м³,0.0000,0.0000,0,0
7146207,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0adf,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,730.0000,2 м²,0.31 м³,0.0000,0.0000,0,0
7146293,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0b35,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,989.9981,3 м²,0.40 м³,0.0000,0.0000,0,0
7146411,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0bab,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2285.0000,8 м²,0.99 м³,0.0000,0.0000,0,0
7147012,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0e04,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,8085.0000,29 м²,3.77 м³,0.0000,0.0000,0,0
7147196,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0ebc,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,366.3902,1 м²,0.10 м³,0.0000,0.0000,0,0
7147291,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0f1b,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,329.9902,1 м²,0.09 м³,0.0000,0.0000,0,0
7147429,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d0fa5,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1080.0000,4 м²,0.51 м³,0.0000,0.0000,0,0
7147605,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d1055,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,390.0000,1 м²,0.12 м³,0.0000,0.0000,0,0
7147672,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d1098,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,390.0000,1 м²,0.18 м³,0.0000,0.0000,0,0
7147738,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d10da,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,390.0000,1 м²,0.18 м³,0.0000,0.0000,0,0
7147825,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d1131,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,330.0024,1 м²,0.09 м³,0.0000,0.0000,0,0
7147955,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d11b3,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,5185.0000,18 м²,2.35 м³,0.0000,0.0000,0,0
7148102,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d1246,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,5185.0000,18 м²,2.35 м³,0.0000,0.0000,0,0
7148197,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d12a5,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,500.3073,2 м²,0.23 м³,0.0000,0.0000,0,0
7148287,2e641d1e-a7ec-42c2-979c-eeb18a121bdf-006d12ff,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,741.0711,2 м²,0.29 м³,0.0000,0.0000,0,0
7148512,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d13e0,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,3965.0000,12 м²,1.58 м³,0.0000,0.0000,0,0
7148986,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d15ba,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,2284.9953,8 м²,0.99 м³,0.0000,0.0000,0,0
7149082,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d161a,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,5185.0000,19 м²,2.41 м³,0.0000,0.0000,0,0
7149169,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d1671,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,8120.0000,29 м²,3.74 м³,0.0000,0.0000,0,0
7149390,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d174e,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,3514.6137,12 м²,1.58 м³,0.0000,0.0000,0,0
7149442,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d1782,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,5185.0000,18 м²,2.35 м³,0.0000,0.0000,0,0
7149721,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d1899,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,570.0359,2 м²,0.21 м³,0.0000,0.0000,0,0
7149766,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d18c6,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,354.9949,1 м²,0.12 м³,0.0000,0.0000,0,0
7149852,0e8ece65-7474-47d6-a0e1-6f0c5b0bd011-006d191c,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,380.0071,1 м²,0.18 м³,0.0000,0.0000,0,0
7156158,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d31be,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,3139.5243,11 м²,1.38 м³,0.0000,0.0000,0,0
7156228,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3204,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,723.2834,2 м²,0.28 м³,0.0000,0.0000,0,0
7156370,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d3292,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,714.6027,2 м²,0.28 м³,0.0000,0.0000,0,0
7156464,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d32f0,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,249.5377,1 м²,0.12 м³,0.0000,0.0000,0,0
7156662,8a26d88d-27db-4278-b8aa-e57f515d0f27-006d33b6,2.4.3.3.1,(1) Первый этаж,,Стены,АР_силикатные блоки 130 мм,,1889.9989,7 м²,0.88 м³,0.0000,0.0000,0,0
