7389920,cac9bf7b-4768-4dfb-880e-31ddba462b71-0070c2e0,,(2) План второго этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7389923,cac9bf7b-4768-4dfb-880e-31ddba462b71-0070c2e3,,(2) План второго этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7389926,cac9bf7b-4768-4dfb-880e-31ddba462b71-0070c2e6,,(2) План второго этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7389927,cac9bf7b-4768-4dfb-880e-31ddba462b71-0070c2e7,,(2) План второго этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7389928,cac9bf7b-4768-4dfb-880e-31ddba462b71-0070c2e8,,(2) План второго этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7389929,cac9bf7b-4768-4dfb-880e-31ddba462b71-0070c2e9,,(2) План второго этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7389930,cac9bf7b-4768-4dfb-880e-31ddba462b71-0070c2ea,,(2) План второго этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391500,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c90c,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391501,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c90d,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391502,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c90e,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391503,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c90f,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391504,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c910,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391505,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c911,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391506,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c912,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391507,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c913,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391508,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c914,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391509,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c915,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391510,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c916,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391511,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c917,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391512,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c918,,(3) План третьего этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391513,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c919,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391514,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c91a,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7391515,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070c91b,,(3) План третьего этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392041,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb29,,(4) План четвертого этажа,1,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392042,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb2a,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392043,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb2b,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
7392044,d10416bb-df32-481c-9ad0-d8e657b26ce9-0070cb2c,,(4) План четвертого этажа,2,Специальное оборудование,Family Type: Индикатор безопасности, Family: Индикатор безопасности,Индикатор безопасности,0,6 м²,4.19 м³,0,0,0,0
